0:Initialize(1):0:0:0:0:0
1:Update(1):0:0:0:0:0
2:Broadcast(1,762a3d2fb07e9cefc60a53072592af56):1:0:500:0:0
3:Initialize(0):1:0:500:0:0
4:Broadcast(0,43f35c070c085d3bb5577081a2e68122):2:0:1315:0:0
5:Update(0):2:0:1315:0:0
6:Deliver(762a3d2fb07e9cefc60a53072592af56,0):2:1:1315:500:0
7:Process(762a3d2fb07e9cefc60a53072592af56,0):2:1:1315:500:1
8:Broadcast(0,b1bee355fa8445de27adf24747dec6f9):3:1:1815:500:1
9:Process(762a3d2fb07e9cefc60a53072592af56,0):3:1:1815:500:2
10:Broadcast(1,b2f6991cfdb6e2fdd0cdc938e6f30dd7):4:1:2630:500:2
11:Deliver(43f35c070c085d3bb5577081a2e68122,1):4:2:2630:1315:2
12:Process(43f35c070c085d3bb5577081a2e68122,1):4:2:2630:1315:3
13:Deliver(b2f6991cfdb6e2fdd0cdc938e6f30dd7,0):4:3:2630:2130:3
14:Process(b2f6991cfdb6e2fdd0cdc938e6f30dd7,0):4:3:2630:2130:4
15:Process(762a3d2fb07e9cefc60a53072592af56,0):4:3:2630:2130:5
16:Broadcast(0,bbc7446f2752491bf618fd061bb3c7b2):5:3:3209:2130:5
17:Deliver(b1bee355fa8445de27adf24747dec6f9,1):5:4:3209:2630:5
18:Process(b1bee355fa8445de27adf24747dec6f9,1):5:4:3209:2630:6
19:Deliver(bbc7446f2752491bf618fd061bb3c7b2,1):5:5:3209:3209:6
20:Process(bbc7446f2752491bf618fd061bb3c7b2,1):5:5:3209:3209:7
21:Broadcast(1,398a74468e8b950c5d7d6f8b8c5b1229):6:5:3788:3209:7
22:Deliver(398a74468e8b950c5d7d6f8b8c5b1229,0):6:6:3788:3788:7
23:Process(398a74468e8b950c5d7d6f8b8c5b1229,0):6:6:3788:3788:8
