0:Initialize(12):0:0:0:0:0
1:Initialize(1):0:0:0:0:0
2:Initialize(13):0:0:0:0:0
3:Initialize(2):0:0:0:0:0
4:Initialize(8):0:0:0:0:0
5:Initialize(9):0:0:0:0:0
6:Update(1):0:0:0:0:0
7:Broadcast(9,31bf903191c79a51ba85c91e74b301a7):1:0:5681:0:0
8:Initialize(15):1:0:5681:0:0
9:Initialize(4):1:0:5681:0:0
10:Update(9):1:0:5681:0:0
11:Deliver(31bf903191c79a51ba85c91e74b301a7,8):1:1:5681:5681:0
12:Broadcast(12,ac98634f86c355a28770ed4944ab314d):2:1:11362:5681:0
13:Initialize(6):2:1:11362:5681:0
14:Deliver(31bf903191c79a51ba85c91e74b301a7,7):2:2:11362:11362:0
15:Update(12):2:2:11362:11362:0
16:Deliver(31bf903191c79a51ba85c91e74b301a7,15):2:3:11362:17043:0
17:Broadcast(6,cbaa25cddf63cb0181b5f5d80b7527f3):3:3:17043:17043:0
18:Deliver(cbaa25cddf63cb0181b5f5d80b7527f3,14):3:4:17043:22724:0
19:Initialize(7):3:4:17043:22724:0
20:Deliver(31bf903191c79a51ba85c91e74b301a7,3):3:5:17043:28405:0
21:Deliver(cbaa25cddf63cb0181b5f5d80b7527f3,2):3:6:17043:34086:0
22:Deliver(31bf903191c79a51ba85c91e74b301a7,11):3:7:17043:39767:0
23:Broadcast(13,7ba11c2ad9690f2e5a6485294c025507):4:7:22724:39767:0
24:Update(4):4:7:22724:39767:0
25:Broadcast(4,b004af1f8892d42afaa8c2c107716b10):5:7:28405:39767:0
26:Process(31bf903191c79a51ba85c91e74b301a7,11):5:7:28405:39767:1
27:Broadcast(15,688cefa880446995409befa21c602862):6:7:34086:39767:1
28:Process(cbaa25cddf63cb0181b5f5d80b7527f3,14):6:7:34086:39767:2
29:Broadcast(7,7b1d5109bdf596b486d80f7ebd4c0377):7:7:39767:39767:2
30:Process(31bf903191c79a51ba85c91e74b301a7,7):7:7:39767:39767:3
31:Deliver(688cefa880446995409befa21c602862,7):7:8:39767:45448:3
32:Process(cbaa25cddf63cb0181b5f5d80b7527f3,2):7:8:39767:45448:4
33:Deliver(ac98634f86c355a28770ed4944ab314d,6):7:9:39767:51129:4
34:Initialize(14):7:9:39767:51129:4
35:Deliver(ac98634f86c355a28770ed4944ab314d,5):7:10:39767:56810:4
36:Process(ac98634f86c355a28770ed4944ab314d,6):7:10:39767:56810:5
37:Deliver(b004af1f8892d42afaa8c2c107716b10,10):7:11:39767:62491:5
38:Deliver(7b1d5109bdf596b486d80f7ebd4c0377,5):7:12:39767:68172:5
