0:Initialize(0):0:0:0:0:0
1:Initialize(7):0:0:0:0:0
2:Initialize(1):0:0:0:0:0
3:Broadcast(7,6fb4f4c3f2d3dba4da2ae3b9b6759a9d):1:0:2949:0:0
4:Deliver(6fb4f4c3f2d3dba4da2ae3b9b6759a9d,2):1:1:2949:2949:0
5:Deliver(6fb4f4c3f2d3dba4da2ae3b9b6759a9d,1):1:2:2949:5898:0
6:Deliver(6fb4f4c3f2d3dba4da2ae3b9b6759a9d,6):1:3:2949:8847:0
7:Update(7):1:3:2949:8847:0
8:Process(6fb4f4c3f2d3dba4da2ae3b9b6759a9d,6):1:3:2949:8847:1
9:Broadcast(0,3df1ae3746d32b7a1f772b1f31fbd38e):2:3:5898:8847:1
10:Process(6fb4f4c3f2d3dba4da2ae3b9b6759a9d,2):2:3:5898:8847:2
11:Deliver(3df1ae3746d32b7a1f772b1f31fbd38e,2):2:4:5898:11796:2
12:Initialize(4):2:4:5898:11796:2
13:Process(6fb4f4c3f2d3dba4da2ae3b9b6759a9d,1):2:4:5898:11796:3
14:Initialize(3):2:4:5898:11796:3
15:Broadcast(1,5887e19f98ba4911b69c76691abb2ce5):3:4:8847:11796:3
16:Deliver(6fb4f4c3f2d3dba4da2ae3b9b6759a9d,3):3:5:8847:14745:3
17:Deliver(3df1ae3746d32b7a1f772b1f31fbd38e,3):3:6:8847:17694:3
18:Deliver(6fb4f4c3f2d3dba4da2ae3b9b6759a9d,5):3:7:8847:20643:3
19:Deliver(5887e19f98ba4911b69c76691abb2ce5,0):3:8:8847:23592:3
20:Deliver(5887e19f98ba4911b69c76691abb2ce5,3):3:9:8847:26541:3
21:Initialize(2):3:9:8847:26541:3
22:Deliver(5887e19f98ba4911b69c76691abb2ce5,2):3:10:8847:29490:3
23:Update(4):3:10:8847:29490:3
24:Broadcast(4,a2440db5f8d0bc552d3772a4a3b5cc39):4:10:11796:29490:3
25:Initialize(5):4:10:11796:29490:3
26:Broadcast(5,2724fcdebe3e3770c67a81ddb284c25d):5:10:14745:29490:3
27:Initialize(6):5:10:14745:29490:3
28:Deliver(2724fcdebe3e3770c67a81ddb284c25d,2):5:11:14745:32439:3
29:Update(1):5:11:14745:32439:3
30:Update(2):5:11:14745:32439:3
31:Deliver(a2440db5f8d0bc552d3772a4a3b5cc39,3):5:12:14745:35388:3
32:Process(6fb4f4c3f2d3dba4da2ae3b9b6759a9d,3):5:12:14745:35388:4
33:Deliver(3df1ae3746d32b7a1f772b1f31fbd38e,5):5:13:14745:38337:4
34:Deliver(a2440db5f8d0bc552d3772a4a3b5cc39,5):5:14:14745:41286:4
35:Update(5):5:14:14745:41286:4
36:Process(3df1ae3746d32b7a1f772b1f31fbd38e,3):5:14:14745:41286:5
37:Deliver(5887e19f98ba4911b69c76691abb2ce5,4):5:15:14745:44235:5
38:Deliver(5887e19f98ba4911b69c76691abb2ce5,5):5:16:14745:47184:5
39:Deliver(3df1ae3746d32b7a1f772b1f31fbd38e,6):5:17:14745:50133:5
40:Process(6fb4f4c3f2d3dba4da2ae3b9b6759a9d,6):5:17:14745:50133:6
41:Broadcast(3,18078b26af25178af70f93240df8c470):6:17:17694:50133:6
42:Deliver(6fb4f4c3f2d3dba4da2ae3b9b6759a9d,0):6:18:17694:53082:6
43:Deliver(3df1ae3746d32b7a1f772b1f31fbd38e,1):6:19:17694:56031:6
44:Process(5887e19f98ba4911b69c76691abb2ce5,0):6:19:17694:56031:7
45:Broadcast(4,3deef2da8fd14465bb64b2e1ec8a8977):7:19:18756:56031:7
46:Deliver(2724fcdebe3e3770c67a81ddb284c25d,3):7:20:18756:58980:7
47:Deliver(2724fcdebe3e3770c67a81ddb284c25d,6):7:21:18756:61929:7
48:Deliver(18078b26af25178af70f93240df8c470,1):7:22:18756:64878:7
49:Deliver(18078b26af25178af70f93240df8c470,6):7:23:18756:67827:7
50:Deliver(18078b26af25178af70f93240df8c470,5):7:24:18756:70776:7
