0:Initialize(0):0:0:0:0:0
1:Update(0):0:0:0:0:0
2:Initialize(1):0:0:0:0:0
3:Broadcast(0,c9d3e4da4fced6c7108622856b92b39a):1:0:1549:0:0
4:Broadcast(0,876831c5b4c90a8d73b298dc0f66e036):2:0:2248:0:0
5:Initialize(2):2:0:2248:0:0
6:Update(1):2:0:2248:0:0
7:Broadcast(2,b069ff840092cf32d329600fbed28313):3:0:3797:0:0
8:Update(2):3:0:3797:0:0
9:Deliver(c9d3e4da4fced6c7108622856b92b39a,3):3:1:3797:1549:0
10:Deliver(876831c5b4c90a8d73b298dc0f66e036,1):3:2:3797:2248:0
11:Deliver(b069ff840092cf32d329600fbed28313,0):3:3:3797:3797:0
12:Deliver(876831c5b4c90a8d73b298dc0f66e036,3):3:4:3797:4496:0
13:Deliver(c9d3e4da4fced6c7108622856b92b39a,2):3:5:3797:6045:0
14:Deliver(876831c5b4c90a8d73b298dc0f66e036,2):3:6:3797:6744:0
15:Broadcast(1,e90813ebab7944a78a86ce71c64c809a):4:6:4496:6744:0
16:Process(876831c5b4c90a8d73b298dc0f66e036,1):4:6:4496:6744:1
17:Deliver(c9d3e4da4fced6c7108622856b92b39a,1):4:7:4496:8293:1
18:Process(c9d3e4da4fced6c7108622856b92b39a,2):4:7:4496:8293:2
19:Process(c9d3e4da4fced6c7108622856b92b39a,1):4:7:4496:8293:3
20:Process(c9d3e4da4fced6c7108622856b92b39a,3):4:7:4496:8293:4
21:Process(876831c5b4c90a8d73b298dc0f66e036,2):4:7:4496:8293:5
22:Broadcast(2,15fef6159f11425ac434f48591105cb3):5:7:5274:8293:5
23:Process(876831c5b4c90a8d73b298dc0f66e036,1):5:7:5274:8293:6
24:Process(b069ff840092cf32d329600fbed28313,0):5:7:5274:8293:7
25:Deliver(e90813ebab7944a78a86ce71c64c809a,2):5:8:5274:8992:7
26:Deliver(b069ff840092cf32d329600fbed28313,1):5:9:5274:10541:7
27:Broadcast(1,e62403efe5e7abbb114e28447b37a8bc):6:9:6823:10541:7
28:Deliver(e90813ebab7944a78a86ce71c64c809a,0):6:10:6823:11240:7
29:Process(e90813ebab7944a78a86ce71c64c809a,2):6:10:6823:11240:8
30:Process(b069ff840092cf32d329600fbed28313,1):6:10:6823:11240:9
31:Deliver(15fef6159f11425ac434f48591105cb3,0):6:11:6823:12018:9
32:Process(e90813ebab7944a78a86ce71c64c809a,0):6:11:6823:12018:10
33:Process(c9d3e4da4fced6c7108622856b92b39a,3):6:11:6823:12018:11
34:Deliver(e90813ebab7944a78a86ce71c64c809a,3):6:12:6823:12717:11
35:Broadcast(1,b4c641e87d98e2cc0f8ed780eb3c37e3):7:12:7601:12717:11
36:Deliver(e62403efe5e7abbb114e28447b37a8bc,2):7:13:7601:14266:11
37:Process(e90813ebab7944a78a86ce71c64c809a,0):7:13:7601:14266:12
38:Process(c9d3e4da4fced6c7108622856b92b39a,3):7:13:7601:14266:13
39:Deliver(b4c641e87d98e2cc0f8ed780eb3c37e3,0):7:14:7601:15044:13
40:Process(c9d3e4da4fced6c7108622856b92b39a,3):7:14:7601:15044:14
41:Process(e62403efe5e7abbb114e28447b37a8bc,2):7:14:7601:15044:15
42:Process(e90813ebab7944a78a86ce71c64c809a,0):7:14:7601:15044:16
43:Deliver(b4c641e87d98e2cc0f8ed780eb3c37e3,3):7:15:7601:15822:16
44:Deliver(e62403efe5e7abbb114e28447b37a8bc,0):7:16:7601:17371:16
45:Deliver(15fef6159f11425ac434f48591105cb3,3):7:17:7601:18149:16
46:Process(e62403efe5e7abbb114e28447b37a8bc,0):7:17:7601:18149:17
47:Process(c9d3e4da4fced6c7108622856b92b39a,3):7:17:7601:18149:18
48:Process(c9d3e4da4fced6c7108622856b92b39a,3):7:17:7601:18149:19
