0:Initialize(0):0:0:0:0:0
1:Initialize(8):0:0:0:0:0
2:Initialize(9):0:0:0:0:0
3:Update(9):0:0:0:0:0
4:Initialize(10):0:0:0:0:0
5:Broadcast(9,8269229f8894419706bb628aa35c280a):1:0:1753:0:0
6:Deliver(8269229f8894419706bb628aa35c280a,8):1:1:1753:1753:0
7:Update(0):1:1:1753:1753:0
8:Initialize(5):1:1:1753:1753:0
9:Update(8):1:1:1753:1753:0
10:Initialize(12):1:1:1753:1753:0
11:Process(8269229f8894419706bb628aa35c280a,8):1:1:1753:1753:1
12:Deliver(8269229f8894419706bb628aa35c280a,14):1:2:1753:3506:1
13:Initialize(1):1:2:1753:3506:1
14:Deliver(8269229f8894419706bb628aa35c280a,13):1:3:1753:5259:1
15:Initialize(2):1:3:1753:5259:1
16:Deliver(8269229f8894419706bb628aa35c280a,2):1:4:1753:7012:1
17:Deliver(8269229f8894419706bb628aa35c280a,5):1:5:1753:8765:1
18:Process(8269229f8894419706bb628aa35c280a,5):1:5:1753:8765:2
19:Initialize(14):1:5:1753:8765:2
20:Initialize(7):1:5:1753:8765:2
21:Broadcast(0,02651ef7893e03aca741abd99e7d5055):2:5:3506:8765:2
22:Update(7):2:5:3506:8765:2
23:Deliver(02651ef7893e03aca741abd99e7d5055,4):2:6:3506:10518:2
24:Deliver(8269229f8894419706bb628aa35c280a,3):2:7:3506:12271:2
25:Initialize(15):2:7:3506:12271:2
26:Deliver(02651ef7893e03aca741abd99e7d5055,12):2:8:3506:14024:2
27:Broadcast(10,370841ccb9d45dede20c27fd0f7a69ef):3:8:9187:14024:2
28:Deliver(370841ccb9d45dede20c27fd0f7a69ef,11):3:9:9187:19705:2
29:Deliver(8269229f8894419706bb628aa35c280a,0):3:10:9187:21458:2
30:Deliver(370841ccb9d45dede20c27fd0f7a69ef,8):3:11:9187:27139:2
31:Initialize(3):3:11:9187:27139:2
32:Initialize(4):3:11:9187:27139:2
33:Broadcast(8,790e9c7344600c9ece5e6f7ccdd1594b):4:11:10940:27139:2
34:Deliver(370841ccb9d45dede20c27fd0f7a69ef,7):4:12:10940:32820:2
35:Broadcast(0,abd4110631733c7a42d0264e2ff16da9):5:12:16621:32820:2
36:Deliver(790e9c7344600c9ece5e6f7ccdd1594b,11):5:13:16621:34573:2
37:Deliver(8269229f8894419706bb628aa35c280a,10):5:14:16621:36326:2
38:Broadcast(2,fe6187219154c55d31b68769491f0e8a):6:14:22302:36326:2
39:Deliver(abd4110631733c7a42d0264e2ff16da9,11):6:15:22302:42007:2
40:Deliver(790e9c7344600c9ece5e6f7ccdd1594b,12):6:16:22302:43760:2
41:Deliver(abd4110631733c7a42d0264e2ff16da9,7):6:17:22302:49441:2
42:Deliver(790e9c7344600c9ece5e6f7ccdd1594b,10):6:18:22302:51194:2
43:Deliver(8269229f8894419706bb628aa35c280a,12):6:19:22302:52947:2
