0:Initialize(0):0:0:0:0:0
1:Broadcast(0,d11afec283af31c50fd382fedc8a9458):1:0:815:0:0
2:Deliver(d11afec283af31c50fd382fedc8a9458,1):1:1:815:815:0
3:Process(d11afec283af31c50fd382fedc8a9458,1):1:1:815:815:1
4:Initialize(1):1:1:815:815:1
5:Broadcast(1,78f556960bd23f69334359f47fc6d80e):2:1:1630:815:1
6:Process(d11afec283af31c50fd382fedc8a9458,1):2:1:1630:815:2
7:Update(1):2:1:1630:815:2
8:Update(0):2:1:1630:815:2
9:Deliver(78f556960bd23f69334359f47fc6d80e,0):2:2:1630:1630:2
10:Process(78f556960bd23f69334359f47fc6d80e,0):2:2:1630:1630:3
11:Broadcast(1,f4364e47c66e09124b42667baf53d9d2):3:2:2130:1630:3
12:Broadcast(0,757e638ec9d33ceed4126bd25ad49cff):4:2:2630:1630:3
13:Deliver(757e638ec9d33ceed4126bd25ad49cff,1):4:3:2630:2130:3
14:Process(757e638ec9d33ceed4126bd25ad49cff,1):4:3:2630:2130:4
15:Deliver(f4364e47c66e09124b42667baf53d9d2,0):4:4:2630:2630:4
16:Broadcast(1,2c47f4b0ba9c3ce3369bab319499b637):5:4:3209:2630:4
17:Deliver(2c47f4b0ba9c3ce3369bab319499b637,0):5:5:3209:3209:4
18:Process(f4364e47c66e09124b42667baf53d9d2,0):5:5:3209:3209:5
19:Process(2c47f4b0ba9c3ce3369bab319499b637,0):5:5:3209:3209:6
20:Broadcast(0,c717bd03a5c5f575986d21ed6865403c):6:5:3788:3209:6
21:Deliver(c717bd03a5c5f575986d21ed6865403c,1):6:6:3788:3788:6
22:Process(c717bd03a5c5f575986d21ed6865403c,1):6:6:3788:3788:7
