0:Initialize(3):0:0:0:0:0
1:Broadcast(3,bc0140d75122eebf253ceb9d1bf31cca):1:0:1549:0:0
2:Initialize(2):1:0:1549:0:0
3:Initialize(0):1:0:1549:0:0
4:Deliver(bc0140d75122eebf253ceb9d1bf31cca,1):1:1:1549:1549:0
5:Process(bc0140d75122eebf253ceb9d1bf31cca,1):1:1:1549:1549:1
6:Update(3):1:1:1549:1549:1
7:Deliver(bc0140d75122eebf253ceb9d1bf31cca,0):1:2:1549:3098:1
8:Process(bc0140d75122eebf253ceb9d1bf31cca,0):1:2:1549:3098:2
9:Deliver(bc0140d75122eebf253ceb9d1bf31cca,2):1:3:1549:4647:2
10:Update(0):1:3:1549:4647:2
11:Process(bc0140d75122eebf253ceb9d1bf31cca,1):1:3:1549:4647:3
12:Broadcast(2,639ff6b7cf10e978ba2f4a181fddd667):2:3:3098:4647:3
13:Deliver(639ff6b7cf10e978ba2f4a181fddd667,1):2:4:3098:6196:3
14:Deliver(639ff6b7cf10e978ba2f4a181fddd667,0):2:5:3098:7745:3
15:Broadcast(0,3986f5516739af0e0e610edd6af7550f):3:5:4647:7745:3
16:Broadcast(3,2cdb073df8074bb77cfa337e806b93d6):4:5:5346:7745:3
17:Initialize(1):4:5:5346:7745:3
18:Update(1):4:5:5346:7745:3
19:Deliver(2cdb073df8074bb77cfa337e806b93d6,2):4:6:5346:8444:3
20:Process(639ff6b7cf10e978ba2f4a181fddd667,0):4:6:5346:8444:4
21:Process(bc0140d75122eebf253ceb9d1bf31cca,1):4:6:5346:8444:5
22:Broadcast(1,35ec0a1572ac877ae0938cc1dfb48b84):5:6:6045:8444:5
23:Process(bc0140d75122eebf253ceb9d1bf31cca,2):5:6:6045:8444:6
24:Deliver(2cdb073df8074bb77cfa337e806b93d6,1):5:7:6045:9143:6
25:Process(2cdb073df8074bb77cfa337e806b93d6,2):5:7:6045:9143:7
26:Process(639ff6b7cf10e978ba2f4a181fddd667,1):5:7:6045:9143:8
27:Update(2):5:7:6045:9143:8
28:Deliver(3986f5516739af0e0e610edd6af7550f,1):5:8:6045:10692:8
29:Deliver(2cdb073df8074bb77cfa337e806b93d6,0):5:9:6045:11391:8
30:Process(3986f5516739af0e0e610edd6af7550f,1):5:9:6045:11391:9
31:Deliver(3986f5516739af0e0e610edd6af7550f,2):5:10:6045:12940:9
32:Broadcast(2,9f4a0d314c4e0477c36e4f2564b63139):6:10:6823:12940:9
